System Code,System Name,Reading Status^ Number Tested,Reading Status^ % Below Grade Level (Lexile < 925L),Reading Status^ % Grade Level  or Above (Lexile ≥ 925L),English Language Arts Number Tested,English Language Arts Mean Scale Score,English Language Arts Standard Deviation,English Language Arts % Beginning Learner,English Language Arts % Developing Learner,English Language Arts % Proficient Learner,English Language Arts % Distinguished Learner,English Language Arts % Developing Learner & Above,English Language Arts % Proficient Learner & Above,SGP English Language Arts Number Received SGP,SGP English Language Arts SGP Median,SGP English Language Arts % SGP Low Growth,SGP English Language Arts % SGP Typical Growth,SGP English Language Arts % SGP High Growth,Mathematics Number Tested,Mathematics Mean Scale Score,Mathematics Standard Deviation,Mathematics % Beginning Learner,Mathematics % Developing Learner,Mathematics % Proficient Learner,Mathematics % Distinguished Learner,Mathematics % Developing Learner & Above,Mathematics % Proficient Learner & Above,SGP Mathematics Number Received SGP,SGP Mathematics SGP Median,SGP Mathematics % SGP Low Growth,SGP Mathematics % SGP Low Growth.1,SGP Mathematics % SGP Low Growth.2
763,BREMEN CITY,167.0,23.952095808383234,76.04790419161677,167.0,537.7125748502993,58.10087839126215,13.77245508982036,25.149700598802394,49.70059880239521,11.377245508982035,86.22754491017965,61.07784431137725,163.0,41,43.558282208588956,27.607361963190183,28.834355828220858,,,,,,,,,,,,,,
764,BUFORD CITY,456.0,19.736842105263158,80.26315789473684,456.0,546.3991228070175,62.36569498784368,11.62280701754386,22.587719298245613,45.833333333333336,19.95614035087719,88.37719298245614,65.78947368421052,433.0,50,34.18013856812933,33.71824480369515,32.10161662817552,,,,,,,,,,,,,,
765,CALHOUN CITY,284.0,31.690140845070424,68.30985915492958,284.0,522.7183098591549,67.24790550126062,21.47887323943662,22.183098591549296,45.774647887323944,10.56338028169014,78.52112676056338,56.33802816901409,273.0,66,22.344322344322343,27.106227106227106,50.54945054945055,,,,,,,,,,,,,,
766,CARROLLTON CITY,411.0,39.416058394160586,60.583941605839414,411.0,511.03892944038927,66.48838844396437,28.223844282238442,30.413625304136254,30.656934306569344,10.70559610705596,71.77615571776155,41.3625304136253,386.0,51,32.38341968911917,35.233160621761655,32.38341968911917,,,,,,,,,,,,,,
767,CARTERSVILLE CITY,338.0,33.13609467455621,66.86390532544378,338.0,521.5739644970414,62.83274984967892,20.71005917159763,32.84023668639053,35.50295857988166,10.946745562130177,79.28994082840237,46.44970414201183,324.0,62.5,22.22222222222222,30.555555555555557,47.22222222222222,,,,,,,,,,,,,,
769,CHICKAMAUGA CITY,109.0,25.68807339449541,74.31192660550458,109.0,533.6605504587156,47.603730826302645,6.422018348623853,40.36697247706422,43.11926605504587,10.091743119266056,93.57798165137615,53.211009174311926,105.0,46,41.904761904761905,28.571428571428573,29.523809523809526,,,,,,,,,,,,,,
771,COMMERCE CITY,136.0,29.41176470588235,70.58823529411765,136.0,531.5955882352941,60.88451468592239,16.176470588235293,30.147058823529413,37.5,16.176470588235293,83.82352941176471,53.6764705882353,125.0,52,33.6,31.2,35.2,,,,,,,,,,,,,,
772,DALTON PUBLIC SCHOOLS,546.0,41.02564102564103,58.97435897435897,546.0,509.1373626373626,64.63658034660492,28.205128205128204,30.21978021978022,32.6007326007326,8.974358974358974,71.7948717948718,41.57509157509158,514.0,56,26.848249027237355,31.1284046692607,42.023346303501945,,,,,,,,,,,,,,
773,CITY SCHOOLS OF DECATUR,421.0,14.489311163895486,85.5106888361045,421.0,560.8931116389549,67.39249269380925,10.926365795724466,14.964370546318289,44.65558194774347,29.453681710213775,89.07363420427554,74.10926365795724,409.0,58,29.339853300733495,29.095354523227385,41.56479217603912,,,,,,,,,,,,,,
774,DUBLIN CITY,152.0,59.21052631578947,40.78947368421053,152.0,480.5921052631579,54.7822124250885,44.73684210526316,33.55263157894737,19.07894736842105,2.6315789473684212,55.26315789473684,21.710526315789473,143.0,35,48.95104895104895,27.272727272727273,23.776223776223777,,,,,,,,,,,,,,
776,GAINESVILLE CITY,605.0,61.81818181818182,38.18181818181818,605.0,470.8132231404959,64.60908807548017,51.900826446280995,26.446280991735538,19.669421487603305,1.9834710743801653,48.099173553719005,21.65289256198347,569.0,43,42.35500878734622,30.40421792618629,27.240773286467487,,,,,,,,,,,,,,
779,JEFFERSON CITY,331.0,20.241691842900302,79.75830815709969,331.0,547.036253776435,61.41270140453084,11.782477341389727,24.47129909365559,42.90030211480362,20.845921450151057,88.21752265861028,63.74622356495468,316.0,59,27.21518987341772,29.11392405063291,43.67088607594937,,,,,,,,,,,,,,
781,MARIETTA CITY,668.0,37.125748502994014,62.874251497005986,668.0,510.8353293413174,69.65543689760779,28.592814371257486,25.59880239520958,34.880239520958085,10.928143712574851,71.40718562874251,45.808383233532936,598.0,50.5,33.11036789297659,31.93979933110368,34.94983277591973,,,,,,,,,,,,,,
784,PELHAM CITY,87.0,72.41379310344827,27.586206896551722,87.0,470.9655172413793,45.70162285955274,54.02298850574713,33.333333333333336,11.494252873563218,1.1494252873563218,45.97701149425287,12.64367816091954,82.0,45.5,37.80487804878049,32.926829268292686,29.26829268292683,,,,,,,,,,,,,,
785,ROME CITY,436.0,56.65137614678899,43.34862385321101,436.0,486.6651376146789,62.632904394212666,43.11926605504587,28.440366972477065,24.770642201834864,3.669724770642202,56.88073394495413,28.440366972477065,421.0,47,35.15439429928741,33.966745843230406,30.878859857482187,,,,,,,,,,,,,,
786,SOCIAL CIRCLE CITY,145.0,34.48275862068966,65.51724137931035,145.0,511.82758620689657,54.64816059062465,24.137931034482758,30.344827586206897,42.06896551724138,3.4482758620689653,75.86206896551724,45.51724137931034,137.0,27,60.583941605839414,23.357664233576642,16.05839416058394,,,,,,,,,,,,,,
789,THOMASVILLE CITY,190.0,52.10526315789474,47.89473684210526,190.0,492.88421052631577,59.44013273036213,40,27.36842105263158,28.42105263157895,4.2105263157894735,60,32.63157894736842,179.0,30,57.54189944134078,26.81564245810056,15.64245810055866,,,,,,,,,,,,,,
791,TRION CITY,99.0,23.232323232323232,76.76767676767676,99.0,535.7171717171717,56.224048962300074,15.151515151515152,26.262626262626263,43.43434343434343,15.151515151515152,84.84848484848484,58.58585858585859,97.0,43,37.11340206185567,39.175257731958766,23.711340206185568,,,,,,,,,,,,,,
792,VALDOSTA CITY,588.0,56.97278911564626,43.02721088435374,588.0,484.48979591836735,59.929045762660174,45.23809523809524,30.102040816326532,20.238095238095237,4.421768707482993,54.76190476190476,24.65986394557823,527.0,53,33.20683111954459,31.499051233396585,35.294117647058826,,,,,,,,,,,,,,
793,VIDALIA CITY,164.0,55.48780487804878,44.51219512195122,164.0,480.4268292682927,62.09611202430542,49.390243902439025,23.78048780487805,25,1.829268292682927,50.609756097560975,26.829268292682926,157.0,42,38.21656050955414,34.394904458598724,27.388535031847134,,,,,,,,,,,,,,
799,STATE SCHOOLS,13.0,,,13.0,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,
891,DEPARTMENT OF JUVENILE JUSTICE,18.0,72.22222222222223,27.77777777777778,18.0,448.1111111111111,53.938842153039005,66.66666666666667,27.77777777777778,5.555555555555555,0,33.333333333333336,5.555555555555555,13.0,,,,,,,,,,,,,,,,,,
7820110,ODYSSEY CHARTER SCHOOL,27.0,48.148148148148145,51.851851851851855,27.0,508.74074074074076,40.6803605919581,22.22222222222222,40.74074074074074,37.03703703703704,0,77.77777777777777,37.03703703703704,27.0,49,18.51851851851852,44.44444444444444,37.03703703703704,,,,,,,,,,,,,,
7820120,GEORGIA CYBER ACADEMY,779.0,39.53786906290116,60.46213093709884,779.0,505.594351732991,62.808844275411474,30.808729139922978,30.680359435173298,31.065468549422338,7.445442875481387,69.19127086007703,38.510911424903725,668.0,56.5,28.143712574850298,33.532934131736525,38.32335329341317,,,,,,,,,,,,,,
7820121,UTOPIAN ACADEMY FOR THE ARTS CHARTE,104.0,48.07692307692308,51.92307692307692,104.0,488.2980769230769,57.57913588679284,40.38461538461539,28.846153846153847,30.76923076923077,0,59.61538461538461,30.76923076923077,96.0,50,32.291666666666664,39.583333333333336,28.125,,,,,,,,,,,,,,
7820212,CHEROKEE CHARTER ACADEMY,58.0,43.10344827586207,56.89655172413793,58.0,505.3103448275862,62.33672199154311,36.206896551724135,25.862068965517242,29.310344827586206,8.620689655172415,63.793103448275865,37.93103448275862,51.0,49,29.41176470588235,43.13725490196079,27.45098039215686,,,,,,,,,,,,,,
7820412,GEORGIA CONNECTIONS ACADEMY,407.0,42.26044226044226,57.73955773955774,407.0,501.94103194103195,62.42478399690745,34.3980343980344,27.027027027027028,33.415233415233416,5.15970515970516,65.6019656019656,38.57493857493858,296.0,52,34.7972972972973,27.364864864864863,37.83783783783784,,,,,,,,,,,,,,
7820612,IVY PREPARATORY ACADEMY INC,47.0,38.297872340425535,61.702127659574465,47.0,504.3404255319149,56.400846661755104,34.04255319148936,29.78723404255319,27.659574468085108,8.51063829787234,65.95744680851064,36.170212765957444,46.0,55,23.91304347826087,34.78260869565217,41.30434782608695,,,,,,,,,,,,,,
7820614,INTERNATIONAL CHARTER SCHOOL OF ATL,65.0,6.153846153846154,93.84615384615384,65.0,566.7846153846153,50.026084542120444,3.076923076923077,15.384615384615385,58.46153846153846,23.076923076923077,96.92307692307692,81.53846153846153,65.0,65,21.53846153846154,29.23076923076923,49.23076923076923,,,,,,,,,,,,,,
7820615,SCINTILLA CHARTER ACADEMY,75.0,25.333333333333332,74.66666666666667,75.0,534.3066666666666,51.94643117396721,12,32,44,12,88,56,73.0,55,34.24657534246575,34.24657534246575,31.506849315068493,,,,,,,,,,,,,,
7820616,GEORGIA SCHOOL FOR INNOVATION AND T,80.0,32.5,67.5,80.0,508.1625,49.083097647597,22.5,42.5,32.5,2.5,77.5,35,78.0,36.5,47.43589743589744,32.05128205128205,20.512820512820515,,,,,,,,,,,,,,
7820617,DUBOIS INTEGRITY ACADEMY,121.0,43.80165289256198,56.19834710743802,121.0,503.1735537190083,60.25690523167587,33.88429752066116,29.75206611570248,31.40495867768595,4.958677685950414,66.11570247933884,36.36363636363637,118.0,56,28.8135593220339,32.20338983050848,38.983050847457626,,,,,,,,,,,,,,
7820619,UTOPIAN ACADEMY FOR THE ARTS TRILIT,65.0,38.46153846153846,61.53846153846154,65.0,520.8307692307692,58.55941673600872,26.153846153846153,24.615384615384617,41.53846153846154,7.6923076923076925,73.84615384615384,49.23076923076923,57.0,75,14.035087719298245,22.80701754385965,63.1578947368421,,,,,,,,,,,,,,
7830103,STATESBORO STEAM ACADEMY,33.0,45.45454545454545,54.54545454545455,33.0,506.1818181818182,69.81916577194912,42.42424242424242,15.151515151515152,30.303030303030305,12.121212121212121,57.57575757575758,42.42424242424242,30.0,44.5,43.333333333333336,20,36.666666666666664,,,,,,,,,,,,,,
7830210,PATAULA CHARTER ACADEMY,46.0,43.47826086956522,56.52173913043478,46.0,510.17391304347825,55.357145216946016,30.434782608695652,32.608695652173914,30.434782608695652,6.521739130434782,69.56521739130434,36.95652173913044,44.0,54,22.727272727272727,34.09090909090909,43.18181818181818,,,,,,,,,,,,,,
7830310,FULTON LEADERSHIP ACADEMY,24.0,33.333333333333336,66.66666666666667,24.0,496.5,51.14344702807041,29.166666666666668,50,20.833333333333332,0,70.83333333333333,20.833333333333332,23.0,48,34.78260869565217,39.130434782608695,26.08695652173913,,,,,,,,,,,,,,
7830410,ATLANTA HEIGHTS CHARTER SCHOOL,69.0,63.768115942028984,36.231884057971016,69.0,465.30434782608694,53.90713811400067,56.52173913043478,30.434782608695652,13.043478260869565,0,43.47826086956522,13.043478260869565,66.0,49,39.39393939393939,33.333333333333336,27.272727272727273,,,,,,,,,,,,,,
7830610,COWETA CHARTER ACADEMY,59.0,20.338983050847457,79.66101694915254,59.0,529.6610169491526,49.376669825798444,11.864406779661017,33.898305084745765,44.067796610169495,10.169491525423728,88.13559322033899,54.23728813559322,55.0,44,32.72727272727273,36.36363636363637,30.90909090909091,,,,,,,,,,,,,,
7830611,CIRRUS CHARTER ACADEMY,62.0,72.58064516129032,27.419354838709676,62.0,469.46774193548384,61.68846047254943,64.51612903225806,16.129032258064516,16.129032258064516,3.225806451612903,35.483870967741936,19.35483870967742,57.0,55,24.56140350877193,35.08771929824562,40.35087719298246,,,,,,,,,,,,,,
7830612,SOUTHWEST GEORGIA STEM CHARTER ACAD,37.0,54.054054054054056,45.945945945945944,37.0,507.2162162162162,71.75929484322148,43.24324324324324,18.91891891891892,24.324324324324323,13.513513513513514,56.75675675675676,37.83783783783784,36.0,54.5,33.333333333333336,27.77777777777778,38.888888888888886,,,,,,,,,,,,,,
7830613,BROOKHAVEN INNOVATION ACADEMY,50.0,32,68,50.0,515.16,58.457855043839345,22,38,32,8,78,40,50.0,60,30,22,48,,,,,,,,,,,,,,
7830614,LIBERTY TECH CHARTER ACADEMY,48.0,20.833333333333332,79.16666666666667,48.0,539.375,49.261622454081945,10.416666666666666,22.916666666666668,58.333333333333336,8.333333333333334,89.58333333333333,66.66666666666667,46.0,65,19.565217391304348,30.434782608695652,50,,,,,,,,,,,,,,
7830615,GENESIS INNOVATION ACADEMY FOR BOYS,34.0,52.94117647058823,47.05882352941177,34.0,499,49.501147828748756,26.470588235294116,38.23529411764706,35.294117647058826,0,73.52941176470588,35.294117647058826,32.0,78.5,9.375,18.75,71.875,,,,,,,,,,,,,,
7830616,GENESIS INNOVATION ACADEMY FOR GIRL,39.0,38.46153846153846,61.53846153846154,39.0,517.1025641025641,47.324631881569296,17.94871794871795,35.8974358974359,41.02564102564103,5.128205128205129,82.05128205128206,46.15384615384615,38.0,57.5,26.31578947368421,34.21052631578947,39.473684210526315,,,,,,,,,,,,,,
7830618,SAIL CHARTER ACADEMY - SCHOOL FOR A,42.0,26.19047619047619,73.80952380952381,42.0,527.6904761904761,49.77436312157046,14.285714285714286,35.714285714285715,42.857142857142854,7.142857142857143,85.71428571428571,50,39.0,44,41.02564102564103,33.333333333333336,25.641025641025642,,,,,,,,,,,,,,
7830621,SLAM ACADEMY OF ATLANTA,13.0,,,13.0,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,
7830623,ACADEMY FOR CLASSICAL EDUCATION,145.0,18.620689655172413,81.37931034482759,145.0,551.8965517241379,52.379454747959024,6.206896551724138,24.82758620689655,50.3448275862069,18.620689655172413,93.79310344827586,68.96551724137932,141.0,51,37.5886524822695,29.078014184397162,33.333333333333336,,,,,,,,,,,,,,
7830624,SPRING CREEK CHARTER ACADEMY,42.0,45.23809523809524,54.76190476190476,42.0,509.1666666666667,53.751876503451264,28.571428571428573,38.095238095238095,23.80952380952381,9.523809523809524,71.42857142857143,33.333333333333336,41.0,53,26.829268292682926,36.58536585365854,36.58536585365854,,,,,,,,,,,,,,
7830626,FURLOW CHARTER SCHOOL,40.0,30,70,40.0,534.65,47.49226657694269,5,42.5,40,12.5,95,52.5,39.0,71,10.256410256410257,30.76923076923077,58.97435897435897,,,,,,,,,,,,,,
7830627,ATLANTA SMART ACADEMY,58.0,50,50,58.0,491.41379310344826,65.62440562344264,41.37931034482759,36.206896551724135,13.793103448275861,8.620689655172415,58.62068965517241,22.413793103448278,54.0,51.5,29.62962962962963,33.333333333333336,37.03703703703704,,,,,,,,,,,,,,
7830630,BACONTON COMMUNITY CHARTER SCHOOL,79.0,29.11392405063291,70.88607594936708,79.0,515.1392405063291,53.24537639183407,20.253164556962027,36.70886075949367,37.9746835443038,5.063291139240507,79.74683544303798,43.037974683544306,76.0,58.5,22.36842105263158,40.78947368421053,36.8421052631579,,,,,,,,,,,,,,
7830632,ATLANTA UNBOUND ACADEMY,22.0,45.45454545454545,54.54545454545455,22.0,498.40909090909093,60.550379725056096,31.818181818181817,31.818181818181817,31.818181818181817,4.545454545454546,68.18181818181819,36.36363636363637,21.0,63,9.523809523809524,42.857142857142854,47.61904761904762,,,,,,,,,,,,,,
7830633,DELTA STEAM ACADEMY,40.0,27.5,72.5,40.0,525.3,52.350005510248785,17.5,37.5,32.5,12.5,82.5,45,37.0,68,27.027027027027028,21.62162162162162,51.351351351351354,,,,,,,,,,,,,,
7830634,GEORGIA FUGEES ACADEMY CHARTER SCHO,39.0,56.41025641025641,43.58974358974359,39.0,464.3333333333333,63.06234731694347,51.282051282051285,28.205128205128204,20.512820512820515,0,48.717948717948715,20.512820512820515,35.0,48,45.714285714285715,17.142857142857142,37.142857142857146,,,,,,,,,,,,,,
7830636,NORTHWEST CLASSICAL ACADEMY,79.0,30.379746835443036,69.62025316455696,79.0,520.3544303797469,46.99455450578303,13.924050632911392,36.70886075949367,44.30379746835443,5.063291139240507,86.07594936708861,49.36708860759494,74.0,43.5,39.189189189189186,35.13513513513514,25.675675675675677,,,,,,,,,,,,,,
7830640,LIBERATION ACADEMY,47.0,61.702127659574465,38.297872340425535,47.0,473.9574468085106,55.59909189390108,48.93617021276596,27.659574468085108,21.27659574468085,2.127659574468085,51.06382978723404,23.404255319148938,41.0,48,24.390243902439025,46.34146341463415,29.26829268292683,,,,,,,,,,,,,,
7830641,RESURGENCE HALL MIDDLE ACADEMY,61.0,13.114754098360656,86.88524590163935,61.0,555.5409836065573,48.51239490085386,3.278688524590164,22.950819672131146,55.73770491803279,18.0327868852459,96.72131147540983,73.77049180327869,59.0,73,15.254237288135593,18.64406779661017,66.10169491525424,,,,,,,,,,,,,,
7830642,DESTINATIONS CAREER ACADEMY OF GEOR,108.0,45.370370370370374,54.629629629629626,108.0,491.14814814814815,57.936932326278004,36.111111111111114,35.18518518518518,25.925925925925927,2.7777777777777777,63.888888888888886,28.703703703703702,74.0,37,44.5945945945946,39.189189189189186,16.216216216216218,,,,,,,,,,,,,,
7830644,THE ANCHOR SCHOOL,77.0,38.96103896103896,61.03896103896104,77.0,497.35064935064935,49.39336366935134,31.16883116883117,38.96103896103896,28.571428571428573,1.2987012987012987,68.83116883116882,29.87012987012987,67.0,50,38.80597014925373,28.35820895522388,32.83582089552239,,,,,,,,,,,,,,
7830647,RISE PREPARATORY CHARTER SCHOOL,60.0,56.666666666666664,43.333333333333336,60.0,483.78333333333336,60.6490576356335,46.666666666666664,30,18.333333333333332,5,53.333333333333336,23.333333333333332,57.0,52,31.57894736842105,33.333333333333336,35.08771929824562,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"^To achieve a reading status designation of Grade Level or Above, a student must demonstrate reading skill at the beginning of the grade-level stretch band. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
